   ,mp    ,mp    ,fg   ,fga   ,fg%   ,3p   ,3pa  ,3p%   ,ft   ,fta  ,ft%   ,orb  ,drb  ,trb  ,ast  ,stl  ,blk  ,tov  ,pf   ,pts   ,gmsc ,+/- ,ts%   ,efg%  ,3par  ,ftr   ,orb% ,drb% ,trb% ,ast% ,stl% ,blk% ,tov% ,usg%  ,ortg  ,drtg  ,mp_max ,mp_max ,fg_max ,fga_max ,fg%_max ,3p_max ,3pa_max ,3p%_max ,ft_max ,fta_max ,ft%_max ,orb_max ,drb_max ,trb_max ,ast_max ,stl_max ,blk_max ,tov_max ,pf_max ,pts_max ,gmsc_max ,+/-_max ,ts%_max ,efg%_max ,3par_max ,ftr_max ,orb%_max ,drb%_max ,trb%_max ,ast%_max ,stl%_max ,blk%_max ,tov%_max ,usg%_max ,ortg_max ,drtg_max ,team ,total ,home ,index_opp ,mp_opp ,mp_opp ,fg_opp ,fga_opp ,fg%_opp ,3p_opp ,3pa_opp ,3p%_opp ,ft_opp ,fta_opp ,ft%_opp ,orb_opp ,drb_opp ,trb_opp ,ast_opp ,stl_opp ,blk_opp ,tov_opp ,pf_opp ,pts_opp ,gmsc_opp ,+/-_opp ,ts%_opp ,efg%_opp ,3par_opp ,ftr_opp ,orb%_opp ,drb%_opp ,trb%_opp ,ast%_opp ,stl%_opp ,blk%_opp ,tov%_opp ,usg%_opp ,ortg_opp ,drtg_opp ,mp_max_opp ,mp_max_opp ,fg_max_opp ,fga_max_opp ,fg%_max_opp ,3p_max_opp ,3pa_max_opp ,3p%_max_opp ,ft_max_opp ,fta_max_opp ,ft%_max_opp ,orb_max_opp ,drb_max_opp ,trb_max_opp ,ast_max_opp ,stl_max_opp ,blk_max_opp ,tov_max_opp ,pf_max_opp ,pts_max_opp ,gmsc_max_opp ,+/-_max_opp ,ts%_max_opp ,efg%_max_opp ,3par_max_opp ,ftr_max_opp ,orb%_max_opp ,drb%_max_opp ,trb%_max_opp ,ast%_max_opp ,stl%_max_opp ,blk%_max_opp ,tov%_max_opp ,usg%_max_opp ,ortg_max_opp ,drtg_max_opp ,team_opp ,total_opp ,home_opp ,season ,date       ,won
34 ,240.0 ,240.0 ,44.0 , 85.0 ,0.518 ,13.0 ,25.0 ,0.52  ,16.0 ,20.0 ,0.8   , 6.0 ,41.0 ,47.0 ,24.0 , 9.0 , 5.0 ,12.0 ,11.0 ,117.0 ,     ,    ,0.624 ,0.594 ,0.294 ,0.235 ,15.0 ,80.4 ,51.6 ,54.5 , 9.2 , 7.9 ,11.3 ,100.0 ,119.0 , 98.6 ,       ,       ,   8.0 ,   17.0 ,  0.8   ,   4.0 ,    4.0 ,  1.0   ,   4.0 ,    6.0 ,   1.0  ,    2.0 ,   15.0 ,   17.0 ,    5.0 ,    4.0 ,    2.0 ,    4.0 ,   3.0 ,   22.0 ,    20.6 ,23.0    ,  1.1   ,   1.1   ,   1.0   ,  0.75  ,    58.1 ,    74.1 ,    51.0 ,    50.5 ,     7.1 ,     8.0 ,    42.9 ,    43.9 ,   207.0 ,   109.0 ,PHI  ,  117 ,   0 ,        1 , 240.0 , 240.0 ,  39.0 ,   93.0 ,  0.419 ,  13.0 ,   30.0 ,  0.433 ,   6.0 ,    9.0 ,  0.667 ,   10.0 ,   34.0 ,   44.0 ,   28.0 ,    5.0 ,    6.0 ,   13.0 ,  16.0 ,   97.0 ,         ,        ,  0.5   ,   0.489 ,   0.323 ,  0.097 ,    19.6 ,    85.0 ,    48.4 ,    71.8 ,     5.1 ,    10.0 ,    11.8 ,   100.0 ,    98.6 ,   119.0 ,           ,           ,      12.0 ,       26.0 ,      1.0   ,       4.0 ,        8.0 ,      0.667 ,       2.0 ,        3.0 ,       1.0  ,        5.0 ,        7.0 ,       12.0 ,        6.0 ,        1.0 ,        2.0 ,        4.0 ,       4.0 ,       25.0 ,        17.1 ,12.0        ,      0.872 ,       1.0   ,       1.0   ,      1.0   ,        20.4 ,        28.4 ,        21.4 ,        43.1 ,         5.6 ,         7.9 ,        50.0 ,        35.8 ,       176.0 ,       126.0 ,NOP      ,       97 ,       1 ,  2022 ,2021-10-20 ,True
35 ,240.0 ,240.0 ,39.0 , 93.0 ,0.419 ,13.0 ,30.0 ,0.433 , 6.0 , 9.0 ,0.667 ,10.0 ,34.0 ,44.0 ,28.0 , 5.0 , 6.0 ,13.0 ,16.0 , 97.0 ,     ,    ,0.5   ,0.489 ,0.323 ,0.097 ,19.6 ,85.0 ,48.4 ,71.8 , 5.1 ,10.0 ,11.8 ,100.0 , 98.6 ,119.0 ,       ,       ,  12.0 ,   26.0 ,  1.0   ,   4.0 ,    8.0 ,  0.667 ,   2.0 ,    3.0 ,   1.0  ,    5.0 ,    7.0 ,   12.0 ,    6.0 ,    1.0 ,    2.0 ,    4.0 ,   4.0 ,   25.0 ,    17.1 ,12.0    ,  0.872 ,   1.0   ,   1.0   ,  1.0   ,    20.4 ,    28.4 ,    21.4 ,    43.1 ,     5.6 ,     7.9 ,    50.0 ,    35.8 ,   176.0 ,   126.0 ,NOP  ,   97 ,   1 ,        0 , 240.0 , 240.0 ,  44.0 ,   85.0 ,  0.518 ,  13.0 ,   25.0 ,  0.52  ,  16.0 ,   20.0 ,  0.8   ,    6.0 ,   41.0 ,   47.0 ,   24.0 ,    9.0 ,    5.0 ,   12.0 ,  11.0 ,  117.0 ,         ,        ,  0.624 ,   0.594 ,   0.294 ,  0.235 ,    15.0 ,    80.4 ,    51.6 ,    54.5 ,     9.2 ,     7.9 ,    11.3 ,   100.0 ,   119.0 ,    98.6 ,           ,           ,       8.0 ,       17.0 ,      0.8   ,       4.0 ,        4.0 ,      1.0   ,       4.0 ,        6.0 ,       1.0  ,        2.0 ,       15.0 ,       17.0 ,        5.0 ,        4.0 ,        2.0 ,        4.0 ,       3.0 ,       22.0 ,        20.6 ,23.0        ,      1.1   ,       1.1   ,       1.0   ,      0.75  ,        58.1 ,        74.1 ,        51.0 ,        50.5 ,         7.1 ,         8.0 ,        42.9 ,        43.9 ,       207.0 ,       109.0 ,PHI      ,      117 ,       0 ,  2022 ,2021-10-20 ,False
36 ,240.0 ,240.0 ,42.0 , 90.0 ,0.467 ,15.0 ,36.0 ,0.417 ,21.0 ,25.0 ,0.84  ,13.0 ,35.0 ,48.0 ,26.0 , 5.0 , 3.0 ,11.0 ,19.0 ,120.0 ,     ,    ,0.594 ,0.55  ,0.4   ,0.278 ,30.2 ,71.4 ,52.2 ,61.9 , 5.2 , 5.0 , 9.8 ,100.0 ,125.6 ,119.3 ,       ,       ,  10.0 ,   19.0 ,  0.667 ,   4.0 ,   10.0 ,  0.6   ,   6.0 ,    8.0 ,   1.0  ,    5.0 ,    6.0 ,    9.0 ,    8.0 ,    2.0 ,    1.0 ,    5.0 ,   4.0 ,   28.0 ,    22.3 ,17.0    ,  0.77  ,   0.75  ,   1.0   ,  0.556 ,    20.8 ,    23.2 ,    21.6 ,    39.5 ,     3.7 ,     4.7 ,   100.0 ,    34.1 ,   166.0 ,   129.0 ,MEM  ,  120 ,   0 ,        1 , 240.0 , 240.0 ,  43.0 ,   99.0 ,  0.434 ,  13.0 ,   39.0 ,  0.333 ,  15.0 ,   17.0 ,  0.882 ,   14.0 ,   30.0 ,   44.0 ,   23.0 ,    7.0 ,    4.0 ,    7.0 ,  21.0 ,  114.0 ,         ,        ,  0.535 ,   0.5   ,   0.394 ,  0.172 ,    28.6 ,    69.8 ,    47.8 ,    53.5 ,     7.3 ,     7.4 ,     6.2 ,   100.0 ,   119.3 ,   125.6 ,           ,           ,      15.0 ,       25.0 ,      0.714 ,       5.0 ,       12.0 ,      0.5   ,       6.0 ,        6.0 ,       1.0  ,        5.0 ,       10.0 ,       10.0 ,        7.0 ,        2.0 ,        2.0 ,        3.0 ,       4.0 ,       41.0 ,        33.5 ,15.0        ,      0.742 ,       0.714 ,       0.833 ,      0.545 ,        20.3 ,        32.1 ,        21.6 ,        26.8 ,         6.3 ,         7.8 ,        12.8 ,        37.2 ,       138.0 ,       135.0 ,LAC      ,      114 ,       1 ,  2022 ,2021-10-23 ,True
37 ,240.0 ,240.0 ,43.0 , 99.0 ,0.434 ,13.0 ,39.0 ,0.333 ,15.0 ,17.0 ,0.882 ,14.0 ,30.0 ,44.0 ,23.0 , 7.0 , 4.0 , 7.0 ,21.0 ,114.0 ,     ,    ,0.535 ,0.5   ,0.394 ,0.172 ,28.6 ,69.8 ,47.8 ,53.5 , 7.3 , 7.4 , 6.2 ,100.0 ,119.3 ,125.6 ,       ,       ,  15.0 ,   25.0 ,  0.714 ,   5.0 ,   12.0 ,  0.5   ,   6.0 ,    6.0 ,   1.0  ,    5.0 ,   10.0 ,   10.0 ,    7.0 ,    2.0 ,    2.0 ,    3.0 ,   4.0 ,   41.0 ,    33.5 ,15.0    ,  0.742 ,   0.714 ,   0.833 ,  0.545 ,    20.3 ,    32.1 ,    21.6 ,    26.8 ,     6.3 ,     7.8 ,    12.8 ,    37.2 ,   138.0 ,   135.0 ,LAC  ,  114 ,   1 ,        0 , 240.0 , 240.0 ,  42.0 ,   90.0 ,  0.467 ,  15.0 ,   36.0 ,  0.417 ,  21.0 ,   25.0 ,  0.84  ,   13.0 ,   35.0 ,   48.0 ,   26.0 ,    5.0 ,    3.0 ,   11.0 ,  19.0 ,  120.0 ,         ,        ,  0.594 ,   0.55  ,   0.4   ,  0.278 ,    30.2 ,    71.4 ,    52.2 ,    61.9 ,     5.2 ,     5.0 ,     9.8 ,   100.0 ,   125.6 ,   119.3 ,           ,           ,      10.0 ,       19.0 ,      0.667 ,       4.0 ,       10.0 ,      0.6   ,       6.0 ,        8.0 ,       1.0  ,        5.0 ,        6.0 ,        9.0 ,        8.0 ,        2.0 ,        1.0 ,        5.0 ,       4.0 ,       28.0 ,        22.3 ,17.0        ,      0.77  ,       0.75  ,       1.0   ,      0.556 ,        20.8 ,        23.2 ,        21.6 ,        39.5 ,         3.7 ,         4.7 ,       100.0 ,        34.1 ,       166.0 ,       129.0 ,MEM      ,      120 ,       0 ,  2022 ,2021-10-23 ,False
38 ,240.0 ,240.0 ,34.0 , 91.0 ,0.374 , 7.0 ,35.0 ,0.2   ,11.0 ,18.0 ,0.611 ,15.0 ,35.0 ,50.0 ,19.0 , 4.0 , 2.0 ,14.0 ,15.0 , 86.0 ,     ,    ,0.435 ,0.412 ,0.385 ,0.198 ,26.8 ,74.5 ,48.5 ,55.9 , 4.2 , 4.5 ,12.4 ,100.0 , 91.0 ,113.3 ,       ,       ,   7.0 ,   17.0 ,  0.667 ,   2.0 ,    7.0 ,  0.667 ,   4.0 ,    5.0 ,   1.0  ,    4.0 ,    8.0 ,   10.0 ,    3.0 ,    2.0 ,    1.0 ,    3.0 ,   3.0 ,   18.0 ,     9.7 ,3.0     ,  0.833 ,   0.833 ,   1.0   ,  1.0   ,    23.8 ,    31.6 ,    20.6 ,    28.4 ,     3.4 ,     7.3 ,    41.0 ,    26.6 ,   155.0 ,   122.0 ,OKC  ,   86 ,   0 ,        1 , 240.0 , 240.0 ,  40.0 ,   91.0 ,  0.44  ,  14.0 ,   47.0 ,  0.298 ,  13.0 ,   15.0 ,  0.867 ,   12.0 ,   41.0 ,   53.0 ,   18.0 ,    6.0 ,    5.0 ,   10.0 ,  19.0 ,  107.0 ,         ,        ,  0.548 ,   0.516 ,   0.516 ,  0.165 ,    25.5 ,    73.2 ,    51.5 ,    45.0 ,     6.4 ,     8.9 ,     9.3 ,   100.0 ,   113.3 ,    91.0 ,           ,           ,      10.0 ,       17.0 ,      0.667 ,       4.0 ,       10.0 ,      0.571 ,       4.0 ,        6.0 ,       1.0  ,        5.0 ,       16.0 ,       21.0 ,        4.0 ,        2.0 ,        2.0 ,        3.0 ,       5.0 ,       22.0 ,        18.9 ,20.0        ,      1.136 ,       0.875 ,       1.0   ,      0.667 ,        17.3 ,        54.1 ,        33.2 ,        23.6 ,         4.0 ,         9.3 ,        20.0 ,        30.6 ,       250.0 ,       102.0 ,UTA      ,      107 ,       1 ,  2022 ,2021-10-20 ,False
39 ,240.0 ,240.0 ,40.0 , 91.0 ,0.44  ,14.0 ,47.0 ,0.298 ,13.0 ,15.0 ,0.867 ,12.0 ,41.0 ,53.0 ,18.0 , 6.0 , 5.0 ,10.0 ,19.0 ,107.0 ,     ,    ,0.548 ,0.516 ,0.516 ,0.165 ,25.5 ,73.2 ,51.5 ,45.0 , 6.4 , 8.9 , 9.3 ,100.0 ,113.3 , 91.0 ,       ,       ,  10.0 ,   17.0 ,  0.667 ,   4.0 ,   10.0 ,  0.571 ,   4.0 ,    6.0 ,   1.0  ,    5.0 ,   16.0 ,   21.0 ,    4.0 ,    2.0 ,    2.0 ,    3.0 ,   5.0 ,   22.0 ,    18.9 ,20.0    ,  1.136 ,   0.875 ,   1.0   ,  0.667 ,    17.3 ,    54.1 ,    33.2 ,    23.6 ,     4.0 ,     9.3 ,    20.0 ,    30.6 ,   250.0 ,   102.0 ,UTA  ,  107 ,   1 ,        0 , 240.0 , 240.0 ,  34.0 ,   91.0 ,  0.374 ,   7.0 ,   35.0 ,  0.2   ,  11.0 ,   18.0 ,  0.611 ,   15.0 ,   35.0 ,   50.0 ,   19.0 ,    4.0 ,    2.0 ,   14.0 ,  15.0 ,   86.0 ,         ,        ,  0.435 ,   0.412 ,   0.385 ,  0.198 ,    26.8 ,    74.5 ,    48.5 ,    55.9 ,     4.2 ,     4.5 ,    12.4 ,   100.0 ,    91.0 ,   113.3 ,           ,           ,       7.0 ,       17.0 ,      0.667 ,       2.0 ,        7.0 ,      0.667 ,       4.0 ,        5.0 ,       1.0  ,        4.0 ,        8.0 ,       10.0 ,        3.0 ,        2.0 ,        1.0 ,        3.0 ,       3.0 ,       18.0 ,         9.7 ,3.0         ,      0.833 ,       0.833 ,       1.0   ,      1.0   ,        23.8 ,        31.6 ,        20.6 ,        28.4 ,         3.4 ,         7.3 ,        41.0 ,        26.6 ,       155.0 ,       122.0 ,OKC      ,       86 ,       0 ,  2022 ,2021-10-20 ,True
40 ,265.0 ,265.0 ,52.0 , 97.0 ,0.536 ,15.0 ,34.0 ,0.441 ,15.0 ,20.0 ,0.75  , 7.0 ,35.0 ,42.0 ,28.0 , 5.0 , 6.0 ,12.0 ,22.0 ,134.0 ,     ,    ,0.633 ,0.613 ,0.351 ,0.206 ,17.9 ,85.4 ,52.5 ,53.8 , 4.7 ,10.7 ,10.2 ,100.0 ,126.5 ,127.4 ,       ,       ,  15.0 ,   22.0 ,  0.769 ,   5.0 ,    9.0 ,  0.556 ,   6.0 ,    8.0 ,   1.0  ,    5.0 ,    8.0 ,   10.0 ,    8.0 ,    2.0 ,    3.0 ,    3.0 ,   4.0 ,   40.0 ,    35.3 ,18.0    ,  0.847 ,   0.846 ,   1.0   ,  0.615 ,    15.6 ,    27.4 ,    15.2 ,    48.2 ,     2.3 ,     8.1 ,    50.0 ,    42.5 ,   152.0 ,   135.0 ,IND  ,  134 ,   0 ,        1 , 265.0 , 265.0 ,  49.0 ,   94.0 ,  0.521 ,  19.0 ,   38.0 ,  0.5   ,  18.0 ,   19.0 ,  0.947 ,    6.0 ,   32.0 ,   38.0 ,   24.0 ,    5.0 ,    6.0 ,    9.0 ,  21.0 ,  135.0 ,         ,        ,  0.659 ,   0.622 ,   0.404 ,  0.202 ,    14.6 ,    82.1 ,    47.5 ,    49.0 ,     4.7 ,     9.5 ,     8.1 ,   100.0 ,   127.4 ,   126.5 ,           ,           ,      13.0 ,       24.0 ,      0.8   ,       6.0 ,        9.0 ,      0.667 ,       6.0 ,        6.0 ,       1.0  ,        2.0 ,        9.0 ,       11.0 ,        9.0 ,        2.0 ,        2.0 ,        2.0 ,       5.0 ,       34.0 ,        29.5 ,11.0        ,      0.8   ,       0.8   ,       1.0   ,      0.667 ,         7.4 ,        31.7 ,        18.9 ,        47.1 ,         5.0 ,         9.2 ,        33.3 ,        35.5 ,       146.0 ,       131.0 ,WAS      ,      135 ,       1 ,  2022 ,2021-10-22 ,False
41 ,265.0 ,265.0 ,49.0 , 94.0 ,0.521 ,19.0 ,38.0 ,0.5   ,18.0 ,19.0 ,0.947 , 6.0 ,32.0 ,38.0 ,24.0 , 5.0 , 6.0 , 9.0 ,21.0 ,135.0 ,     ,    ,0.659 ,0.622 ,0.404 ,0.202 ,14.6 ,82.1 ,47.5 ,49.0 , 4.7 , 9.5 , 8.1 ,100.0 ,127.4 ,126.5 ,       ,       ,  13.0 ,   24.0 ,  0.8   ,   6.0 ,    9.0 ,  0.667 ,   6.0 ,    6.0 ,   1.0  ,    2.0 ,    9.0 ,   11.0 ,    9.0 ,    2.0 ,    2.0 ,    2.0 ,   5.0 ,   34.0 ,    29.5 ,11.0    ,  0.8   ,   0.8   ,   1.0   ,  0.667 ,     7.4 ,    31.7 ,    18.9 ,    47.1 ,     5.0 ,     9.2 ,    33.3 ,    35.5 ,   146.0 ,   131.0 ,WAS  ,  135 ,   1 ,        0 , 265.0 , 265.0 ,  52.0 ,   97.0 ,  0.536 ,  15.0 ,   34.0 ,  0.441 ,  15.0 ,   20.0 ,  0.75  ,    7.0 ,   35.0 ,   42.0 ,   28.0 ,    5.0 ,    6.0 ,   12.0 ,  22.0 ,  134.0 ,         ,        ,  0.633 ,   0.613 ,   0.351 ,  0.206 ,    17.9 ,    85.4 ,    52.5 ,    53.8 ,     4.7 ,    10.7 ,    10.2 ,   100.0 ,   126.5 ,   127.4 ,           ,           ,      15.0 ,       22.0 ,      0.769 ,       5.0 ,        9.0 ,      0.556 ,       6.0 ,        8.0 ,       1.0  ,        5.0 ,        8.0 ,       10.0 ,        8.0 ,        2.0 ,        3.0 ,        3.0 ,       4.0 ,       40.0 ,        35.3 ,18.0        ,      0.847 ,       0.846 ,       1.0   ,      0.615 ,        15.6 ,        27.4 ,        15.2 ,        48.2 ,         2.3 ,         8.1 ,        50.0 ,        42.5 ,       152.0 ,       135.0 ,IND      ,      134 ,       0 ,  2022 ,2021-10-22 ,True
42 ,240.0 ,240.0 ,39.0 , 87.0 ,0.448 ,10.0 ,30.0 ,0.333 ,19.0 ,23.0 ,0.826 ,15.0 ,45.0 ,60.0 ,19.0 , 5.0 , 5.0 ,17.0 ,20.0 ,107.0 ,     ,    ,0.551 ,0.506 ,0.345 ,0.264 ,33.3 ,80.4 ,59.4 ,48.7 , 5.1 ,12.5 ,14.9 ,100.0 ,109.5 ,100.3 ,       ,       ,  11.0 ,   21.0 ,  1.0   ,   4.0 ,    9.0 ,  0.571 ,   8.0 ,    8.0 ,   1.0  ,    9.0 ,   14.0 ,   23.0 ,    7.0 ,    2.0 ,    2.0 ,    4.0 ,   5.0 ,   27.0 ,    23.2 ,23.0    ,  0.798 ,   1.0   ,   1.0   ,  2.0   ,    25.5 ,    30.5 ,    27.8 ,    30.0 ,     3.1 ,    14.3 ,    75.0 ,    29.4 ,   165.0 ,   106.0 ,NOP  ,  107 ,   0 ,        1 , 240.0 , 240.0 ,  31.0 ,   90.0 ,  0.344 ,  15.0 ,   50.0 ,  0.3   ,  21.0 ,   27.0 ,  0.778 ,   11.0 ,   30.0 ,   41.0 ,   20.0 ,   10.0 ,    7.0 ,   11.0 ,  19.0 ,   98.0 ,         ,        ,  0.481 ,   0.428 ,   0.556 ,  0.3   ,    19.6 ,    66.7 ,    40.6 ,    64.5 ,    10.2 ,    12.3 ,     9.7 ,   100.0 ,   100.3 ,   109.5 ,           ,           ,      10.0 ,       24.0 ,      0.667 ,       4.0 ,       11.0 ,      0.8   ,       8.0 ,        8.0 ,       1.0  ,        6.0 ,        8.0 ,       14.0 ,        7.0 ,        2.0 ,        2.0 ,        3.0 ,       5.0 ,       32.0 ,        29.9 ,8.0         ,      0.945 ,       1.0   ,       0.875 ,      2.0   ,        13.0 ,        24.2 ,        16.8 ,        44.9 ,         5.8 ,        10.0 ,       100.0 ,        32.8 ,       177.0 ,       121.0 ,MIN      ,       98 ,       1 ,  2022 ,2021-10-25 ,True
43 ,240.0 ,240.0 ,31.0 , 90.0 ,0.344 ,15.0 ,50.0 ,0.3   ,21.0 ,27.0 ,0.778 ,11.0 ,30.0 ,41.0 ,20.0 ,10.0 , 7.0 ,11.0 ,19.0 , 98.0 ,     ,    ,0.481 ,0.428 ,0.556 ,0.3   ,19.6 ,66.7 ,40.6 ,64.5 ,10.2 ,12.3 , 9.7 ,100.0 ,100.3 ,109.5 ,       ,       ,  10.0 ,   24.0 ,  0.667 ,   4.0 ,   11.0 ,  0.8   ,   8.0 ,    8.0 ,   1.0  ,    6.0 ,    8.0 ,   14.0 ,    7.0 ,    2.0 ,    2.0 ,    3.0 ,   5.0 ,   32.0 ,    29.9 ,8.0     ,  0.945 ,   1.0   ,   0.875 ,  2.0   ,    13.0 ,    24.2 ,    16.8 ,    44.9 ,     5.8 ,    10.0 ,   100.0 ,    32.8 ,   177.0 ,   121.0 ,MIN  ,   98 ,   1 ,        0 , 240.0 , 240.0 ,  39.0 ,   87.0 ,  0.448 ,  10.0 ,   30.0 ,  0.333 ,  19.0 ,   23.0 ,  0.826 ,   15.0 ,   45.0 ,   60.0 ,   19.0 ,    5.0 ,    5.0 ,   17.0 ,  20.0 ,  107.0 ,         ,        ,  0.551 ,   0.506 ,   0.345 ,  0.264 ,    33.3 ,    80.4 ,    59.4 ,    48.7 ,     5.1 ,    12.5 ,    14.9 ,   100.0 ,   109.5 ,   100.3 ,           ,           ,      11.0 ,       21.0 ,      1.0   ,       4.0 ,        9.0 ,      0.571 ,       8.0 ,        8.0 ,       1.0  ,        9.0 ,       14.0 ,       23.0 ,        7.0 ,        2.0 ,        2.0 ,        4.0 ,       5.0 ,       27.0 ,        23.2 ,23.0        ,      0.798 ,       1.0   ,       1.0   ,      2.0   ,        25.5 ,        30.5 ,        27.8 ,        30.0 ,         3.1 ,        14.3 ,        75.0 ,        29.4 ,       165.0 ,       106.0 ,NOP      ,      107 ,       0 ,  2022 ,2021-10-25 ,False
44 ,240.0 ,240.0 ,38.0 , 86.0 ,0.442 ,15.0 ,47.0 ,0.319 ,16.0 ,20.0 ,0.8   , 6.0 ,37.0 ,43.0 ,22.0 ,10.0 , 6.0 ,11.0 ,22.0 ,107.0 ,     ,    ,0.564 ,0.529 ,0.547 ,0.233 ,14.6 ,88.1 ,51.8 ,57.9 ,10.3 ,14.0 ,10.4 ,100.0 ,110.0 , 99.7 ,       ,       ,  12.0 ,   24.0 ,  0.75  ,   5.0 ,   11.0 ,  0.714 ,   8.0 ,    9.0 ,   1.0  ,    2.0 ,    9.0 ,   10.0 ,    5.0 ,    3.0 ,    3.0 ,    4.0 ,   4.0 ,   31.0 ,    21.8 ,18.0    ,  1.014 ,   1.063 ,   1.0   ,  0.75  ,    10.1 ,    30.9 ,    19.5 ,    28.8 ,     5.0 ,    11.3 ,    20.2 ,    32.9 ,   193.0 ,   108.0 ,BOS  ,  107 ,   0 ,        1 , 240.0 , 240.0 ,  32.0 ,   75.0 ,  0.427 ,  14.0 ,   32.0 ,  0.438 ,  19.0 ,   24.0 ,  0.792 ,    5.0 ,   35.0 ,   40.0 ,   20.0 ,    7.0 ,    4.0 ,   18.0 ,  20.0 ,   97.0 ,         ,        ,  0.567 ,   0.52  ,   0.427 ,  0.32  ,    11.9 ,    85.4 ,    48.2 ,    62.5 ,     7.2 ,    10.3 ,    17.4 ,   100.0 ,    99.7 ,   110.0 ,           ,           ,      11.0 ,       18.0 ,      1.0   ,       8.0 ,       10.0 ,      1.0   ,       8.0 ,       10.0 ,       1.0  ,        2.0 ,        8.0 ,        9.0 ,        4.0 ,        3.0 ,        2.0 ,        8.0 ,       6.0 ,       30.0 ,        24.5 ,2.0         ,      1.5   ,       1.5   ,       1.0   ,      1.2   ,        30.5 ,        26.4 ,        15.4 ,        33.5 ,         7.6 ,         6.9 ,        50.0 ,       100.0 ,       132.0 ,       118.0 ,HOU      ,       97 ,       1 ,  2022 ,2021-10-24 ,True
45 ,240.0 ,240.0 ,32.0 , 75.0 ,0.427 ,14.0 ,32.0 ,0.438 ,19.0 ,24.0 ,0.792 , 5.0 ,35.0 ,40.0 ,20.0 , 7.0 , 4.0 ,18.0 ,20.0 , 97.0 ,     ,    ,0.567 ,0.52  ,0.427 ,0.32  ,11.9 ,85.4 ,48.2 ,62.5 , 7.2 ,10.3 ,17.4 ,100.0 , 99.7 ,110.0 ,       ,       ,  11.0 ,   18.0 ,  1.0   ,   8.0 ,   10.0 ,  1.0   ,   8.0 ,   10.0 ,   1.0  ,    2.0 ,    8.0 ,    9.0 ,    4.0 ,    3.0 ,    2.0 ,    8.0 ,   6.0 ,   30.0 ,    24.5 ,2.0     ,  1.5   ,   1.5   ,   1.0   ,  1.2   ,    30.5 ,    26.4 ,    15.4 ,    33.5 ,     7.6 ,     6.9 ,    50.0 ,   100.0 ,   132.0 ,   118.0 ,HOU  ,   97 ,   1 ,        0 , 240.0 , 240.0 ,  38.0 ,   86.0 ,  0.442 ,  15.0 ,   47.0 ,  0.319 ,  16.0 ,   20.0 ,  0.8   ,    6.0 ,   37.0 ,   43.0 ,   22.0 ,   10.0 ,    6.0 ,   11.0 ,  22.0 ,  107.0 ,         ,        ,  0.564 ,   0.529 ,   0.547 ,  0.233 ,    14.6 ,    88.1 ,    51.8 ,    57.9 ,    10.3 ,    14.0 ,    10.4 ,   100.0 ,   110.0 ,    99.7 ,           ,           ,      12.0 ,       24.0 ,      0.75  ,       5.0 ,       11.0 ,      0.714 ,       8.0 ,        9.0 ,       1.0  ,        2.0 ,        9.0 ,       10.0 ,        5.0 ,        3.0 ,        3.0 ,        4.0 ,       4.0 ,       31.0 ,        21.8 ,18.0        ,      1.014 ,       1.063 ,       1.0   ,      0.75  ,        10.1 ,        30.9 ,        19.5 ,        28.8 ,         5.0 ,        11.3 ,        20.2 ,        32.9 ,       193.0 ,       108.0 ,BOS      ,      107 ,       0 ,  2022 ,2021-10-24 ,False
